datetime,glucose
2024-01-03 20:30:00,126.5
2024-01-03 20:35:00,120.6
2024-01-03 20:40:00,115.9
2024-01-03 20:45:00,113.4
2024-01-03 20:50:00,103.4
2024-01-03 20:55:00,100.1
2024-01-03 21:00:00,97.9
2024-01-03 21:05:00,100.2
2024-01-03 21:10:00,101.8
2024-01-03 21:15:00,95.8
2024-01-03 21:20:00,88.9
2024-01-03 21:25:00,90.8
2024-01-03 21:30:00,93.1
2024-01-03 21:35:00,93.7
2024-01-03 21:40:00,94.0
2024-01-03 21:45:00,95.2
2024-01-03 21:50:00,94.1
2024-01-03 21:55:00,98.2
2024-01-03 22:00:00,93.0
2024-01-03 22:05:00,92.4
2024-01-03 22:10:00,96.5
2024-01-03 22:15:00,90.4
2024-01-03 22:20:00,96.2
2024-01-03 22:25:00,95.4
2024-01-03 22:30:00,94.7
2024-01-03 22:35:00,99.9
2024-01-03 22:40:00,93.4
2024-01-03 22:45:00,101.5
2024-01-03 22:50:00,94.7
2024-01-03 22:55:00,91.6
2024-01-03 23:00:00,95.7
2024-01-03 23:05:00,92.4
2024-01-03 23:10:00,93.4
2024-01-03 23:15:00,97.0
2024-01-03 23:20:00,97.6
2024-01-03 23:25:00,94.2
2024-01-03 23:30:00,99.1
2024-01-03 23:35:00,99.7
2024-01-03 23:40:00,100.7
2024-01-03 23:45:00,98.1
2024-01-03 23:50:00,100.8
2024-01-03 23:55:00,91.2
2024-01-04 00:00:00,96.1
2024-01-04 00:05:00,94.6
2024-01-04 00:10:00,97.7
2024-01-04 00:15:00,95.8
2024-01-04 00:20:00,97.2
2024-01-04 00:25:00,103.5
2024-01-04 00:30:00,97.6
2024-01-04 00:35:00,99.5
2024-01-04 00:40:00,97.8
2024-01-04 00:45:00,98.9
2024-01-04 00:50:00,99.0
2024-01-04 00:55:00,100.5
2024-01-04 01:00:00,102.9
2024-01-04 01:05:00,104.6
2024-01-04 01:10:00,100.8
2024-01-04 01:15:00,101.9
2024-01-04 01:20:00,96.9
2024-01-04 01:25:00,100.3
2024-01-04 01:30:00,103.7
2024-01-04 01:35:00,103.7
2024-01-04 01:40:00,102.0
2024-01-04 01:45:00,104.3
2024-01-04 01:50:00,103.4
2024-01-04 01:55:00,105.8
2024-01-04 02:00:00,103.4
2024-01-04 02:05:00,101.7
2024-01-04 02:10:00,104.1
2024-01-04 02:15:00,94.6
2024-01-04 02:20:00,104.8
2024-01-04 02:25:00,93.0
2024-01-04 02:30:00,99.1
2024-01-04 02:35:00,105.9
2024-01-04 02:40:00,106.3
2024-01-04 02:45:00,101.7
2024-01-04 02:50:00,103.4
2024-01-04 02:55:00,109.9
2024-01-04 03:00:00,104.7
2024-01-04 03:05:00,113.2
2024-01-04 03:10:00,106.7
2024-01-04 03:15:00,108.3
2024-01-04 03:20:00,112.2
2024-01-04 03:25:00,108.1
2024-01-04 03:30:00,105.0
2024-01-04 03:35:00,108.0
2024-01-04 03:40:00,108.6
2024-01-04 03:45:00,104.9
2024-01-04 03:50:00,108.6
2024-01-04 03:55:00,107.4
2024-01-04 04:00:00,112.8
2024-01-04 04:05:00,110.4
2024-01-04 04:10:00,109.8
2024-01-04 04:15:00,110.7
2024-01-04 04:20:00,112.0
2024-01-04 04:25:00,113.5
2024-01-04 04:30:00,109.0
2024-01-04 04:35:00,109.2
2024-01-04 04:40:00,115.9
2024-01-04 04:45:00,111.7
2024-01-04 04:50:00,109.0
2024-01-04 04:55:00,114.9
2024-01-04 05:00:00,115.3
2024-01-04 05:05:00,109.6
2024-01-04 05:10:00,115.2
2024-01-04 05:15:00,117.0
2024-01-04 05:20:00,116.3
2024-01-04 05:25:00,117.3
2024-01-04 05:30:00,111.5
2024-01-04 05:35:00,117.0
2024-01-04 05:40:00,115.4
2024-01-04 05:45:00,115.2
2024-01-04 05:50:00,119.5
2024-01-04 05:55:00,121.7
2024-01-04 06:00:00,122.9
2024-01-04 06:05:00,121.7
2024-01-04 06:10:00,117.7
2024-01-04 06:15:00,119.4
2024-01-04 06:20:00,120.9
2024-01-04 06:25:00,119.2
2024-01-04 06:30:00,119.5
2024-01-04 06:35:00,121.9
2024-01-04 06:40:00,119.5
2024-01-04 06:45:00,117.7
2024-01-04 06:50:00,118.9
2024-01-04 06:55:00,122.3
2024-01-04 07:00:00,120.6
2024-01-04 07:05:00,121.9
2024-01-04 07:10:00,123.1
2024-01-04 07:15:00,120.2
2024-01-04 07:20:00,123.8
2024-01-04 07:25:00,122.8
2024-01-04 07:30:00,118.2
2024-01-04 07:35:00,126.4
2024-01-04 07:40:00,120.8
2024-01-04 07:45:00,117.5
2024-01-04 07:50:00,119.5
2024-01-04 07:55:00,119.8
2024-01-04 08:00:00,152.3
2024-01-04 08:05:00,156.1
2024-01-04 08:10:00,161.0
2024-01-04 08:15:00,169.3
2024-01-04 08:20:00,174.0
2024-01-04 08:25:00,179.6
2024-01-04 08:30:00,185.6
2024-01-04 08:35:00,191.7
2024-01-04 08:40:00,188.8
2024-01-04 08:45:00,198.9
2024-01-04 08:50:00,197.7
2024-01-04 08:55:00,208.0
2024-01-04 09:00:00,210.8
2024-01-04 09:05:00,216.0
2024-01-04 09:10:00,217.6
2024-01-04 09:15:00,214.9
2024-01-04 09:20:00,212.1
2024-01-04 09:25:00,213.5
2024-01-04 09:30:00,208.0
2024-01-04 09:35:00,206.3
2024-01-04 09:40:00,205.3
2024-01-04 09:45:00,196.1
2024-01-04 09:50:00,195.2
2024-01-04 09:55:00,189.5
2024-01-04 10:00:00,179.2
2024-01-04 10:05:00,179.4
2024-01-04 10:10:00,173.1
2024-01-04 10:15:00,165.9
2024-01-04 10:20:00,158.2
2024-01-04 10:25:00,153.1
2024-01-04 10:30:00,149.6
2024-01-04 10:35:00,148.8
2024-01-04 10:40:00,140.7
2024-01-04 10:45:00,141.6
2024-01-04 10:50:00,133.7
2024-01-04 10:55:00,134.4
2024-01-04 11:00:00,133.2
2024-01-04 11:05:00,138.4
2024-01-04 11:10:00,125.4
2024-01-04 11:15:00,132.7
2024-01-04 11:20:00,127.7
2024-01-04 11:25:00,127.6
2024-01-04 11:30:00,126.0
2024-01-04 11:35:00,126.4
2024-01-04 11:40:00,124.1
2024-01-04 11:45:00,128.6
2024-01-04 11:50:00,122.5
2024-01-04 11:55:00,126.9
2024-01-04 12:00:00,121.3
2024-01-04 12:05:00,122.8
2024-01-04 12:10:00,119.6
2024-01-04 12:15:00,123.9
2024-01-04 12:20:00,126.7
2024-01-04 12:25:00,121.9
2024-01-04 12:30:00,121.3
2024-01-04 12:35:00,118.4
2024-01-04 12:40:00,120.8
2024-01-04 12:45:00,116.5
2024-01-04 12:50:00,118.3
2024-01-04 12:55:00,121.5
2024-01-04 13:00:00,152.3
2024-01-04 13:05:00,161.9
2024-01-04 13:10:00,157.3
2024-01-04 13:15:00,169.3
2024-01-04 13:20:00,171.8
2024-01-04 13:25:00,176.7
2024-01-04 13:30:00,184.4
2024-01-04 13:35:00,188.8
2024-01-04 13:40:00,193.8
2024-01-04 13:45:00,196.3
2024-01-04 13:50:00,196.3
2024-01-04 13:55:00,197.7
2024-01-04 14:00:00,204.9
2024-01-04 14:05:00,201.4
2024-01-04 14:10:00,198.5
2024-01-04 14:15:00,197.2
2024-01-04 14:20:00,195.3
2024-01-04 14:25:00,188.3
2024-01-04 14:30:00,180.0
2024-01-04 14:35:00,179.3
2024-01-04 14:40:00,173.7
2024-01-04 14:45:00,163.8
2024-01-04 14:50:00,158.7
2024-01-04 14:55:00,153.2
2024-01-04 15:00:00,147.0
2024-01-04 15:05:00,140.1
2024-01-04 15:10:00,135.2
2024-01-04 15:15:00,130.7
2024-01-04 15:20:00,122.2
2024-01-04 15:25:00,124.5
2024-01-04 15:30:00,115.6
2024-01-04 15:35:00,115.1
2024-01-04 15:40:00,119.6
2024-01-04 15:45:00,116.7
2024-01-04 15:50:00,117.5
2024-01-04 15:55:00,111.2
2024-01-04 16:00:00,107.7
2024-01-04 16:05:00,109.8
2024-01-04 16:10:00,110.2
2024-01-04 16:15:00,109.6
2024-01-04 16:20:00,112.3
2024-01-04 16:25:00,107.4
2024-01-04 16:30:00,109.2
2024-01-04 16:35:00,104.8
2024-01-04 16:40:00,108.8
2024-01-04 16:45:00,107.1
2024-01-04 16:50:00,104.5
2024-01-04 16:55:00,105.7
2024-01-04 17:00:00,105.6
2024-01-04 17:05:00,105.0
2024-01-04 17:10:00,110.8
2024-01-04 17:15:00,104.9
2024-01-04 17:20:00,104.1
2024-01-04 17:25:00,98.3
2024-01-04 17:30:00,101.6
2024-01-04 17:35:00,103.2
2024-01-04 17:40:00,101.6
2024-01-04 17:45:00,107.5
2024-01-04 17:50:00,102.6
2024-01-04 17:55:00,106.7
2024-01-04 18:00:00,102.7
2024-01-04 18:05:00,102.3
2024-01-04 18:10:00,101.7
2024-01-04 18:15:00,101.7
2024-01-04 18:20:00,106.6
2024-01-04 18:25:00,94.2
2024-01-04 18:30:00,94.9
2024-01-04 18:35:00,99.0
2024-01-04 18:40:00,100.4
2024-01-04 18:45:00,102.2
2024-01-04 18:50:00,101.3
2024-01-04 18:55:00,98.5
2024-01-04 19:00:00,134.3
2024-01-04 19:05:00,138.5
2024-01-04 19:10:00,140.4
2024-01-04 19:15:00,147.4
2024-01-04 19:20:00,150.2
2024-01-04 19:25:00,152.6
2024-01-04 19:30:00,161.5
2024-01-04 19:35:00,164.7
2024-01-04 19:40:00,169.3
2024-01-04 19:45:00,178.4
2024-01-04 19:50:00,171.1
2024-01-04 19:55:00,178.2
2024-01-04 20:00:00,182.5
2024-01-04 20:05:00,188.0
2024-01-04 20:10:00,190.7
2024-01-04 20:15:00,188.7
2024-01-04 20:20:00,191.3
2024-01-04 20:25:00,191.9
2024-01-04 20:30:00,201.4
2024-01-04 20:35:00,198.2
2024-01-04 20:40:00,189.6
2024-01-04 20:45:00,187.1
2024-01-04 20:50:00,181.5
2024-01-04 20:55:00,175.5
2024-01-04 21:00:00,176.6
2024-01-04 21:05:00,169.3
2024-01-04 21:10:00,167.1
2024-01-04 21:15:00,157.4
2024-01-04 21:20:00,154.6
2024-01-04 21:25:00,152.0
2024-01-04 21:30:00,147.5
2024-01-04 21:35:00,142.5
2024-01-04 21:40:00,132.4
2024-01-04 21:45:00,134.2
2024-01-04 21:50:00,124.8
2024-01-04 21:55:00,125.0
2024-01-04 22:00:00,119.4
2024-01-04 22:05:00,111.8
2024-01-04 22:10:00,112.0
2024-01-04 22:15:00,111.3
2024-01-04 22:20:00,109.6
2024-01-04 22:25:00,105.3
2024-01-04 22:30:00,108.5
2024-01-04 22:35:00,105.4
2024-01-04 22:40:00,100.3
2024-01-04 22:45:00,102.3
2024-01-04 22:50:00,105.0
2024-01-04 22:55:00,104.3
2024-01-04 23:00:00,94.2
2024-01-04 23:05:00,94.7
2024-01-04 23:10:00,101.6
2024-01-04 23:15:00,93.7
2024-01-04 23:20:00,92.8
2024-01-04 23:25:00,95.2
2024-01-04 23:30:00,97.9
2024-01-04 23:35:00,96.3
2024-01-04 23:40:00,94.7
2024-01-04 23:45:00,94.7
2024-01-04 23:50:00,94.7
2024-01-04 23:55:00,94.3
2024-01-05 00:00:00,103.9
2024-01-05 00:05:00,98.1
2024-01-05 00:10:00,100.0
2024-01-05 00:15:00,96.1
2024-01-05 00:20:00,97.2
2024-01-05 00:25:00,95.8
2024-01-05 00:30:00,90.2
2024-01-05 00:35:00,94.2
2024-01-05 00:40:00,93.1
2024-01-05 00:45:00,92.0
2024-01-05 00:50:00,95.4
2024-01-05 00:55:00,103.1
2024-01-05 01:00:00,99.3
2024-01-05 01:05:00,103.5
2024-01-05 01:10:00,101.1
2024-01-05 01:15:00,102.5
2024-01-05 01:20:00,97.7
2024-01-05 01:25:00,102.2
2024-01-05 01:30:00,103.1
2024-01-05 01:35:00,99.4
2024-01-05 01:40:00,103.1
2024-01-05 01:45:00,103.4
2024-01-05 01:50:00,100.3
2024-01-05 01:55:00,98.9
2024-01-05 02:00:00,98.9
2024-01-05 02:05:00,103.0
2024-01-05 02:10:00,104.1
2024-01-05 02:15:00,101.0
2024-01-05 02:20:00,103.7
2024-01-05 02:25:00,105.7
2024-01-05 02:30:00,106.1
2024-01-05 02:35:00,109.2
2024-01-05 02:40:00,108.7
2024-01-05 02:45:00,102.2
2024-01-05 02:50:00,110.5
2024-01-05 02:55:00,104.2
2024-01-05 03:00:00,109.3
2024-01-05 03:05:00,106.6
2024-01-05 03:10:00,105.5
2024-01-05 03:15:00,101.7
2024-01-05 03:20:00,106.9
2024-01-05 03:25:00,103.0
2024-01-05 03:30:00,110.9
2024-01-05 03:35:00,112.9
2024-01-05 03:40:00,106.3
2024-01-05 03:45:00,109.9
2024-01-05 03:50:00,107.2
2024-01-05 03:55:00,107.8
2024-01-05 04:00:00,112.3
2024-01-05 04:05:00,110.2
2024-01-05 04:10:00,115.9
2024-01-05 04:15:00,109.5
2024-01-05 04:20:00,114.3
2024-01-05 04:25:00,111.9
2024-01-05 04:30:00,114.3
2024-01-05 04:35:00,110.9
2024-01-05 04:40:00,112.5
2024-01-05 04:45:00,112.6
2024-01-05 04:50:00,110.7
2024-01-05 04:55:00,115.6
2024-01-05 05:00:00,115.8
2024-01-05 05:05:00,116.0
2024-01-05 05:10:00,119.1
2024-01-05 05:15:00,119.2
2024-01-05 05:20:00,114.0
2024-01-05 05:25:00,116.6
2024-01-05 05:30:00,113.9
2024-01-05 05:35:00,116.1
2024-01-05 05:40:00,114.5
2024-01-05 05:45:00,121.5
2024-01-05 05:50:00,118.0
2024-01-05 05:55:00,116.6
2024-01-05 06:00:00,121.1
2024-01-05 06:05:00,111.3
2024-01-05 06:10:00,112.0
2024-01-05 06:15:00,120.7
2024-01-05 06:20:00,118.8
2024-01-05 06:25:00,119.6
2024-01-05 06:30:00,115.2
2024-01-05 06:35:00,119.3
2024-01-05 06:40:00,125.7
2024-01-05 06:45:00,122.4
2024-01-05 06:50:00,120.6
2024-01-05 06:55:00,119.1
2024-01-05 07:00:00,119.4
2024-01-05 07:05:00,114.4
2024-01-05 07:10:00,121.8
2024-01-05 07:15:00,123.8
2024-01-05 07:20:00,116.8
2024-01-05 07:25:00,119.7
2024-01-05 07:30:00,118.4
2024-01-05 07:35:00,119.2
2024-01-05 07:40:00,122.4
2024-01-05 07:45:00,116.2
2024-01-05 07:50:00,124.5
2024-01-05 07:55:00,125.1
2024-01-05 08:00:00,150.4
2024-01-05 08:05:00,150.1
2024-01-05 08:10:00,161.5
2024-01-05 08:15:00,175.5
2024-01-05 08:20:00,170.9
2024-01-05 08:25:00,185.5
2024-01-05 08:30:00,189.9
2024-01-05 08:35:00,202.0
2024-01-05 08:40:00,202.6
2024-01-05 08:45:00,209.6
2024-01-05 08:50:00,212.2
2024-01-05 08:55:00,216.6
2024-01-05 09:00:00,209.3
2024-01-05 09:05:00,208.2
2024-01-05 09:10:00,198.4
2024-01-05 09:15:00,201.0
2024-01-05 09:20:00,188.8
2024-01-05 09:25:00,182.4
2024-01-05 09:30:00,176.8
2024-01-05 09:35:00,164.9
2024-01-05 09:40:00,163.3
2024-01-05 09:45:00,159.1
2024-01-05 09:50:00,151.2
2024-01-05 09:55:00,140.4
2024-01-05 10:00:00,140.3
2024-01-05 10:05:00,139.2
2024-01-05 10:10:00,128.4
2024-01-05 10:15:00,128.4
2024-01-05 10:20:00,132.4
2024-01-05 10:25:00,129.1
2024-01-05 10:30:00,128.5
2024-01-05 10:35:00,132.0
2024-01-05 10:40:00,127.2
2024-01-05 10:45:00,127.4
2024-01-05 10:50:00,133.2
2024-01-05 10:55:00,124.2
2024-01-05 11:00:00,122.3
2024-01-05 11:05:00,125.8
2024-01-05 11:10:00,125.7
2024-01-05 11:15:00,122.7
2024-01-05 11:20:00,121.0
2024-01-05 11:25:00,130.9
2024-01-05 11:30:00,124.8
2024-01-05 11:35:00,121.5
2024-01-05 11:40:00,126.3
2024-01-05 11:45:00,123.1
2024-01-05 11:50:00,122.5
2024-01-05 11:55:00,124.8
2024-01-05 12:00:00,119.1
2024-01-05 12:05:00,123.9
2024-01-05 12:10:00,128.4
2024-01-05 12:15:00,123.9
2024-01-05 12:20:00,121.2
2024-01-05 12:25:00,120.6
2024-01-05 12:30:00,120.7
2024-01-05 12:35:00,120.9
2024-01-05 12:40:00,120.4
2024-01-05 12:45:00,124.0
2024-01-05 12:50:00,115.9
2024-01-05 12:55:00,123.4
2024-01-05 13:00:00,141.5
2024-01-05 13:05:00,149.2
2024-01-05 13:10:00,150.6
2024-01-05 13:15:00,164.3
2024-01-05 13:20:00,170.3
2024-01-05 13:25:00,175.4
2024-01-05 13:30:00,173.3
2024-01-05 13:35:00,184.6
2024-01-05 13:40:00,186.2
2024-01-05 13:45:00,181.4
2024-01-05 13:50:00,185.7
2024-01-05 13:55:00,184.7
2024-01-05 14:00:00,181.5
2024-01-05 14:05:00,175.4
2024-01-05 14:10:00,169.7
2024-01-05 14:15:00,166.6
2024-01-05 14:20:00,159.0
2024-01-05 14:25:00,140.0
2024-01-05 14:30:00,141.2
2024-01-05 14:35:00,135.9
2024-01-05 14:40:00,126.1
2024-01-05 14:45:00,127.3
2024-01-05 14:50:00,127.2
2024-01-05 14:55:00,117.4
2024-01-05 15:00:00,119.4
2024-01-05 15:05:00,113.9
2024-01-05 15:10:00,113.3
2024-01-05 15:15:00,118.7
2024-01-05 15:20:00,111.8
2024-01-05 15:25:00,114.2
2024-01-05 15:30:00,106.6
2024-01-05 15:35:00,117.4
2024-01-05 15:40:00,113.2
2024-01-05 15:45:00,110.5
2024-01-05 15:50:00,112.4
2024-01-05 15:55:00,106.1
2024-01-05 16:00:00,113.6
2024-01-05 16:05:00,108.7
2024-01-05 16:10:00,108.7
2024-01-05 16:15:00,107.5
2024-01-05 16:20:00,107.0
2024-01-05 16:25:00,110.5
2024-01-05 16:30:00,108.8
2024-01-05 16:35:00,109.7
2024-01-05 16:40:00,107.4
2024-01-05 16:45:00,108.6
2024-01-05 16:50:00,105.5
2024-01-05 16:55:00,113.1
2024-01-05 17:00:00,101.4
2024-01-05 17:05:00,109.6
2024-01-05 17:10:00,109.6
2024-01-05 17:15:00,102.6
2024-01-05 17:20:00,111.6
2024-01-05 17:25:00,107.5
2024-01-05 17:30:00,107.2
2024-01-05 17:35:00,104.0
2024-01-05 17:40:00,103.0
2024-01-05 17:45:00,102.7
2024-01-05 17:50:00,104.2
2024-01-05 17:55:00,107.0
2024-01-05 18:00:00,103.0
2024-01-05 18:05:00,99.5
2024-01-05 18:10:00,104.4
2024-01-05 18:15:00,104.4
2024-01-05 18:20:00,103.4
2024-01-05 18:25:00,103.4
2024-01-05 18:30:00,100.1
2024-01-05 18:35:00,97.8
2024-01-05 18:40:00,97.8
2024-01-05 18:45:00,95.2
2024-01-05 18:50:00,100.6
2024-01-05 18:55:00,99.4
2024-01-05 19:00:00,114.1
2024-01-05 19:05:00,108.8
2024-01-05 19:10:00,116.3
2024-01-05 19:15:00,126.0
2024-01-05 19:20:00,123.3
2024-01-05 19:25:00,129.1
2024-01-05 19:30:00,126.6
2024-01-05 19:35:00,137.8
2024-01-05 19:40:00,135.6
2024-01-05 19:45:00,139.3
2024-01-05 19:50:00,147.6
2024-01-05 19:55:00,147.0
2024-01-05 20:00:00,143.0
2024-01-05 20:05:00,143.2
2024-01-05 20:10:00,144.7
2024-01-05 20:15:00,147.3
2024-01-05 20:20:00,145.2
2024-01-05 20:25:00,143.5
2024-01-05 20:30:00,147.9
2024-01-05 20:35:00,141.5
2024-01-05 20:40:00,146.7
2024-01-05 20:45:00,137.7
2024-01-05 20:50:00,140.2
2024-01-05 20:55:00,133.1
2024-01-05 21:00:00,131.9
2024-01-05 21:05:00,123.9
2024-01-05 21:10:00,120.4
2024-01-05 21:15:00,121.4
2024-01-05 21:20:00,120.1
2024-01-05 21:25:00,114.5
2024-01-05 21:30:00,108.0
2024-01-05 21:35:00,105.4
2024-01-05 21:40:00,103.0
2024-01-05 21:45:00,100.1
2024-01-05 21:50:00,104.0
2024-01-05 21:55:00,105.5
2024-01-05 22:00:00,100.8
2024-01-05 22:05:00,93.0
2024-01-05 22:10:00,98.2
2024-01-05 22:15:00,97.6
2024-01-05 22:20:00,103.7
2024-01-05 22:25:00,92.6
2024-01-05 22:30:00,95.4
2024-01-05 22:35:00,101.4
2024-01-05 22:40:00,97.4
2024-01-05 22:45:00,97.6
2024-01-05 22:50:00,96.2
2024-01-05 22:55:00,96.8
2024-01-05 23:00:00,98.1
2024-01-05 23:05:00,93.3
2024-01-05 23:10:00,98.5
2024-01-05 23:15:00,91.8
2024-01-05 23:20:00,97.0
2024-01-05 23:25:00,96.6
2024-01-05 23:30:00,94.3
2024-01-05 23:35:00,96.2
2024-01-05 23:40:00,94.6
2024-01-05 23:45:00,93.3
2024-01-05 23:50:00,95.6
2024-01-05 23:55:00,93.5
2024-01-06 00:00:00,98.0
2024-01-06 00:05:00,93.7
2024-01-06 00:10:00,99.5
2024-01-06 00:15:00,94.0
2024-01-06 00:20:00,96.0
2024-01-06 00:25:00,96.0
2024-01-06 00:30:00,102.1
2024-01-06 00:35:00,99.3
2024-01-06 00:40:00,97.9
2024-01-06 00:45:00,100.2
2024-01-06 00:50:00,92.6
2024-01-06 00:55:00,99.0
2024-01-06 01:00:00,105.4
2024-01-06 01:05:00,100.0
2024-01-06 01:10:00,100.1
2024-01-06 01:15:00,101.8
2024-01-06 01:20:00,103.0
2024-01-06 01:25:00,94.6
2024-01-06 01:30:00,95.8
2024-01-06 01:35:00,101.8
2024-01-06 01:40:00,99.3
2024-01-06 01:45:00,105.6
2024-01-06 01:50:00,101.0
2024-01-06 01:55:00,96.4
2024-01-06 02:00:00,98.7
2024-01-06 02:05:00,94.5
2024-01-06 02:10:00,102.4
2024-01-06 02:15:00,102.8
2024-01-06 02:20:00,102.4
2024-01-06 02:25:00,107.2
2024-01-06 02:30:00,107.9
2024-01-06 02:35:00,104.1
2024-01-06 02:40:00,98.5
2024-01-06 02:45:00,107.0
2024-01-06 02:50:00,107.2
2024-01-06 02:55:00,106.7
2024-01-06 03:00:00,109.1
2024-01-06 03:05:00,102.9
2024-01-06 03:10:00,112.8
2024-01-06 03:15:00,104.2
2024-01-06 03:20:00,109.6
2024-01-06 03:25:00,102.7
2024-01-06 03:30:00,105.3
2024-01-06 03:35:00,112.9
2024-01-06 03:40:00,107.9
2024-01-06 03:45:00,111.5
2024-01-06 03:50:00,110.1
2024-01-06 03:55:00,109.4
2024-01-06 04:00:00,114.1
2024-01-06 04:05:00,109.6
2024-01-06 04:10:00,105.3
2024-01-06 04:15:00,108.6
2024-01-06 04:20:00,113.0
2024-01-06 04:25:00,112.8
2024-01-06 04:30:00,107.3
2024-01-06 04:35:00,110.1
2024-01-06 04:40:00,110.9
2024-01-06 04:45:00,111.8
2024-01-06 04:50:00,109.1
2024-01-06 04:55:00,111.7
2024-01-06 05:00:00,111.7
2024-01-06 05:05:00,116.5
2024-01-06 05:10:00,116.9
2024-01-06 05:15:00,114.4
2024-01-06 05:20:00,114.0
2024-01-06 05:25:00,115.9
2024-01-06 05:30:00,113.3
2024-01-06 05:35:00,112.6
2024-01-06 05:40:00,113.5
2024-01-06 05:45:00,114.7
2024-01-06 05:50:00,113.4
2024-01-06 05:55:00,117.7
2024-01-06 06:00:00,119.7
2024-01-06 06:05:00,113.0
2024-01-06 06:10:00,118.1
2024-01-06 06:15:00,117.7
2024-01-06 06:20:00,119.6
2024-01-06 06:25:00,118.8
2024-01-06 06:30:00,114.8
2024-01-06 06:35:00,115.6
2024-01-06 06:40:00,119.7
2024-01-06 06:45:00,123.0
2024-01-06 06:50:00,113.5
2024-01-06 06:55:00,121.4
2024-01-06 07:00:00,124.2
2024-01-06 07:05:00,120.4
2024-01-06 07:10:00,122.7
2024-01-06 07:15:00,119.2
2024-01-06 07:20:00,121.1
2024-01-06 07:25:00,116.8
2024-01-06 07:30:00,114.9
2024-01-06 07:35:00,124.9
2024-01-06 07:40:00,119.3
2024-01-06 07:45:00,121.1
2024-01-06 07:50:00,118.5
2024-01-06 07:55:00,118.6
2024-01-06 08:00:00,150.0
2024-01-06 08:05:00,152.1
2024-01-06 08:10:00,159.4
2024-01-06 08:15:00,163.8
2024-01-06 08:20:00,167.7
2024-01-06 08:25:00,171.9
2024-01-06 08:30:00,180.4
2024-01-06 08:35:00,176.9
2024-01-06 08:40:00,184.3
2024-01-06 08:45:00,192.1
2024-01-06 08:50:00,196.5
2024-01-06 08:55:00,192.2
2024-01-06 09:00:00,198.9
2024-01-06 09:05:00,206.9
2024-01-06 09:10:00,206.8
2024-01-06 09:15:00,207.8
2024-01-06 09:20:00,207.9
2024-01-06 09:25:00,208.2
2024-01-06 09:30:00,210.4
2024-01-06 09:35:00,208.3
2024-01-06 09:40:00,207.9
2024-01-06 09:45:00,206.7
2024-01-06 09:50:00,202.2
2024-01-06 09:55:00,203.2
2024-01-06 10:00:00,207.2
2024-01-06 10:05:00,189.6
2024-01-06 10:10:00,192.1
2024-01-06 10:15:00,184.8
2024-01-06 10:20:00,184.6
2024-01-06 10:25:00,178.6
2024-01-06 10:30:00,176.4
2024-01-06 10:35:00,173.3
2024-01-06 10:40:00,166.0
2024-01-06 10:45:00,164.7
2024-01-06 10:50:00,150.3
2024-01-06 10:55:00,158.3
2024-01-06 11:00:00,151.1
2024-01-06 11:05:00,149.9
2024-01-06 11:10:00,140.0
2024-01-06 11:15:00,138.4
2024-01-06 11:20:00,138.8
2024-01-06 11:25:00,136.0
2024-01-06 11:30:00,134.9
2024-01-06 11:35:00,135.5
2024-01-06 11:40:00,125.4
2024-01-06 11:45:00,132.2
2024-01-06 11:50:00,128.1
2024-01-06 11:55:00,126.4
2024-01-06 12:00:00,121.7
2024-01-06 12:05:00,126.9
2024-01-06 12:10:00,117.4
2024-01-06 12:15:00,126.0
2024-01-06 12:20:00,119.1
2024-01-06 12:25:00,123.2
2024-01-06 12:30:00,122.3
2024-01-06 12:35:00,125.8
2024-01-06 12:40:00,121.4
2024-01-06 12:45:00,119.5
2024-01-06 12:50:00,119.8
2024-01-06 12:55:00,124.8
2024-01-06 13:00:00,141.7
2024-01-06 13:05:00,142.3
2024-01-06 13:10:00,146.5
2024-01-06 13:15:00,146.5
2024-01-06 13:20:00,156.5
2024-01-06 13:25:00,154.1
2024-01-06 13:30:00,165.7
2024-01-06 13:35:00,167.5
2024-01-06 13:40:00,177.6
2024-01-06 13:45:00,169.9
2024-01-06 13:50:00,175.0
2024-01-06 13:55:00,181.9
2024-01-06 14:00:00,180.6
2024-01-06 14:05:00,174.5
2024-01-06 14:10:00,175.9
2024-01-06 14:15:00,173.1
2024-01-06 14:20:00,171.1
2024-01-06 14:25:00,164.6
2024-01-06 14:30:00,162.4
2024-01-06 14:35:00,153.5
2024-01-06 14:40:00,154.1
2024-01-06 14:45:00,150.3
2024-01-06 14:50:00,143.7
2024-01-06 14:55:00,135.0
2024-01-06 15:00:00,138.6
2024-01-06 15:05:00,132.8
2024-01-06 15:10:00,126.0
2024-01-06 15:15:00,124.2
2024-01-06 15:20:00,117.8
2024-01-06 15:25:00,116.8
2024-01-06 15:30:00,116.3
2024-01-06 15:35:00,119.8
2024-01-06 15:40:00,112.8
2024-01-06 15:45:00,115.4
2024-01-06 15:50:00,110.9
2024-01-06 15:55:00,112.4
2024-01-06 16:00:00,110.5
2024-01-06 16:05:00,113.0
2024-01-06 16:10:00,108.2
2024-01-06 16:15:00,104.6
2024-01-06 16:20:00,104.8
2024-01-06 16:25:00,106.9
2024-01-06 16:30:00,104.4
2024-01-06 16:35:00,109.0
2024-01-06 16:40:00,106.0
2024-01-06 16:45:00,114.2
2024-01-06 16:50:00,101.6
2024-01-06 16:55:00,107.1
2024-01-06 17:00:00,102.7
